date,Year_Month,open,high,low,close,volume,avg_vol_20d,UNRATE(%),CONSUMER CONF INDEX,PPI-CONST MAT.,CPIALLITEMS,INFLATION(%),MORTGAGE INT. MONTHLY AVG(%),MED HOUSEHOLD INCOME,CORP. BOND YIELD(%),MONTHLY HOME SUPPLY
2011/2/22,2-2011,1338.91,1338.91,1312.33,1315.4399,1322780000,3750144000,9,70.4,198.1,93.37262728,2.107584633,4.9525,50054,5.22,8.1
2011/2/23,2-2011,1315.4399,1317.91,1299.55,1307.4,1330340000,3586892000,9,70.4,198.1,93.37262728,2.107584633,4.9525,50054,5.22,8.1
2011/2/24,2-2011,1307.09,1310.91,1294.26,1306.1,1222900000,3411488000,9,70.4,198.1,93.37262728,2.107584633,4.9525,50054,5.22,8.1
2011/2/25,2-2011,1307.34,1320.61,1307.34,1319.88,3836030000,3387830000,9,70.4,198.1,93.37262728,2.107584633,4.9525,50054,5.22,8.1
2011/2/28,2-2011,1321.61,1329.38,1320.55,1327.22,1252850000,3169541000,9,70.4,198.1,93.37262728,2.107584633,4.9525,50054,5.22,8.1
2011/3/1,3-2011,1328.64,1332.09,1306.14,1306.33,1180420000,3020204000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/2,3-2011,1305.47,1314.1899,1302.58,1308.4399,1025000000,2813229000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/3,3-2011,1312.37,1332.28,1312.37,1330.97,4340470000,2825339500,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/4,3-2011,1330.73,1331.08,1312.59,1321.15,4223740000,2817977000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/7,3-2011,1322.72,1327.6801,1303.99,1310.13,3964730000,2819916000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/8,3-2011,1311.05,1325.74,1306.86,1321.8199,4531420000,2851373500,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/9,3-2011,1319.92,1323.21,1312.27,1320.02,3709520000,2842773000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/10,3-2011,1315.72,1315.72,1294.21,1295.11,4723020000,2882812000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/11,3-2011,1293.4301,1308.35,1291.99,1304.28,3740400000,2860601500,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/14,3-2011,1301.1899,1301.1899,1286.37,1296.39,4050370000,2852155000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/15,3-2011,1288.46,1288.46,1261.12,1281.87,5201400000,2933873000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/16,3-2011,1279.46,1280.91,1249.05,1256.88,5833000000,3029180000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/17,3-2011,1261.61,1278.88,1261.61,1273.72,4134950000,3137605000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/18,3-2011,1276.71,1288.88,1276.1801,1279.21,4685500000,3273557500,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/21,3-2011,1281.65,1300.58,1281.65,1298.38,4223730000,3426628500,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/22,3-2011,1298.29,1299.35,1292.7,1293.77,3576550000,3539317000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/23,3-2011,1292.1899,1300.51,1284.05,1297.54,3842350000,3664917500,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/24,3-2011,1300.61,1311.34,1297.74,1309.66,4223740000,3814959500,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/25,3-2011,1311.8,1319.1801,1310.15,1313.8,4223740000,3834345000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/28,3-2011,1315.45,1319.74,1310.1899,1310.1899,3215170000,3932461000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/29,3-2011,1309.37,1319.45,1305.26,1319.4399,3482580000,4047569000,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/30,3-2011,1321.89,1331.74,1321.89,1328.26,3809570000,4186797500,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/3/31,3-2011,1327.4399,1329.77,1325.03,1325.83,3566270000,4148087500,9,63.4,199.7,94.28311049,2.681603255,4.836,50054,5.13,7.2
2011/4/1,4-2011,1329.48,1337.85,1328.89,1332.41,4223740000,4148087500,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/4,4-2011,1333.5601,1336.74,1329.1,1332.87,4223740000,4161038000,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/5,4-2011,1332.03,1338.21,1330.03,1332.63,3852280000,4127081000,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/6,4-2011,1335.9399,1339.38,1331.09,1335.54,4223740000,4152792000,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/7,4-2011,1334.8199,1338.8,1326.5601,1333.51,4005600000,4116921000,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/8,4-2011,1336.16,1339.46,1322.9399,1328.17,3582810000,4109041500,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/11,4-2011,1329.01,1333.77,1321.0601,1324.46,3478970000,4080471500,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/12,4-2011,1321.96,1321.96,1309.51,1314.16,4275490000,4034176000,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/13,4-2011,1314.03,1321.35,1309.1899,1314.41,3850860000,3935069000,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/14,4-2011,1311.13,1316.79,1302.42,1314.52,3872630000,3921953000,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/15,4-2011,1314.54,1322.88,1313.6801,1319.6801,4223740000,3898865000,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/18,4-2011,1313.35,1313.35,1294.7,1305.14,4223740000,3898865500,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/19,4-2011,1305.99,1312.7,1303.97,1312.62,3886300000,3914353000,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/20,4-2011,1319.12,1332.66,1319.12,1330.36,4236280000,3934049500,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/21,4-2011,1333.23,1337.49,1332.83,1337.38,3587240000,3902224500,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/25,4-2011,1337.14,1337.55,1331.47,1335.25,2142130000,3798144000,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/26,4-2011,1336.75,1349.55,1336.75,1347.24,3908060000,3832788500,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/27,4-2011,1348.4301,1357.49,1344.25,1355.66,4051570000,3861238000,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/28,4-2011,1353.86,1361.71,1353.6,1360.48,4036820000,3872600500,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/4/29,4-2011,1360.14,1364.5601,1358.6899,1363.61,3479070000,3868240500,9.1,65.4,201.1,94.89023994,3.163630855,4.84,50054,5.16,6.7
2011/5/2,5-2011,1365.21,1370.58,1358.59,1361.22,3846250000,3849366000,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/3,5-2011,1359.76,1360.84,1349.52,1356.62,4223740000,3849366000,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/4,5-2011,1355.9,1355.9,1341.5,1347.3199,4223740000,3867939000,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/5,5-2011,1344.16,1348,1329.17,1335.1,3846250000,3849064500,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/6,5-2011,1340.24,1354.36,1335.58,1340.2,4223740000,3859971500,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/9,5-2011,1340.2,1349.4399,1338.64,1346.29,4265250000,3894093500,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/10,5-2011,1348.34,1359.4399,1348.34,1357.16,4223740000,3931332000,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/11,5-2011,1354.51,1354.51,1336.36,1342.08,3846250000,3909870000,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/12,5-2011,1339.39,1351.05,1332.03,1348.65,3777210000,3906187500,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/13,5-2011,1348.6899,1350.47,1333.36,1337.77,3426660000,3883889000,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/16,5-2011,1334.77,1343.33,1327.3199,1329.47,3846250000,3865014500,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/17,5-2011,1326.1,1330.42,1318.51,1328.98,4053970000,3856526000,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/18,5-2011,1328.54,1341.8199,1326.59,1340.6801,3922030000,3858312500,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/19,5-2011,1342.4,1346.8199,1336.36,1343.6,3626110000,3827804000,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/20,5-2011,1342,1342,1330.67,1333.27,4066020000,3851743000,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/23,5-2011,1333.0699,1333.0699,1312.88,1317.37,3255580000,3907415500,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/24,5-2011,1317.7,1323.72,1313.87,1316.28,3846250000,3904325000,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/25,5-2011,1316.36,1325.86,1311.8,1320.47,4109670000,3907230000,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/26,5-2011,1320.64,1328.51,1314.41,1325.6899,3259470000,3868362500,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/27,5-2011,1325.6899,1334.62,1325.6899,1331.1,3124560000,3850637000,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/5/31,5-2011,1331.1,1345.2,1331.1,1345.2,4696240000,3893136500,9,60.8,201.6,95.33662142,3.568645779,4.6375,50054,4.96,6.6
2011/6/1,6-2011,1345.2,1345.2,1313.71,1314.55,4241090000,3894004000,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/2,6-2011,1314.55,1318.03,1305.61,1312.9399,3762170000,3870925500,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/3,6-2011,1312.9399,1312.9399,1297.9,1300.16,3505030000,3853864500,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/6,6-2011,1300.26,1300.26,1284.72,1286.17,3555980000,3820476500,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/7,6-2011,1286.3101,1296.22,1284.74,1284.9399,3846250000,3799526500,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/8,6-2011,1284.63,1287.04,1277.42,1279.5601,3970810000,3786880000,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/9,6-2011,1279.63,1294.54,1279.63,1289,3332510000,3761193000,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/10,6-2011,1288.6,1288.6,1268.28,1270.98,3846250000,3764645000,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/13,6-2011,1271.3101,1277.04,1265.64,1271.83,4132520000,3799938000,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/14,6-2011,1272.22,1292.5,1272.22,1287.87,3500280000,3782639500,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/15,6-2011,1287.87,1287.87,1261.9,1265.42,4070500000,3783466000,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/16,6-2011,1265.53,1274.11,1258.0699,1267.64,3846250000,3779677000,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/17,6-2011,1268.58,1279.8199,1267.4,1271.5,4916460000,3844194500,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/20,6-2011,1271.5,1280.42,1267.5601,1278.36,3464660000,3814126500,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/21,6-2011,1278.4,1297.62,1278.4,1295.52,4056150000,3854155000,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/22,6-2011,1295.48,1298.61,1286.79,1287.14,3718420000,3847763500,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/23,6-2011,1286.6,1286.6,1262.87,1283.5,4983450000,3891452500,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/24,6-2011,1283.04,1283.9301,1267.24,1268.45,3665340000,3911746000,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/27,6-2011,1268.4399,1284.91,1267.53,1280.1,3479070000,3929471500,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/28,6-2011,1280.21,1296.8,1280.21,1296.67,3681500000,3878734500,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/29,6-2011,1296.85,1309.21,1296.85,1307.41,4347540000,3884057000,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/6/30,6-2011,1307.64,1321.97,1307.64,1320.64,4200500000,3905973500,9.1,58.5,201.9,95.23451904,3.558828246,4.51,50054,4.99,6.6
2011/7/1,7-2011,1320.64,1341.01,1318.1801,1339.67,3796930000,3920568500,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/5,7-2011,1339.59,1340.89,1334.3,1337.88,3722320000,3928885500,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/6,7-2011,1337.5601,1340.9399,1330.92,1339.22,3564190000,3914782500,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/7,7-2011,1339.62,1356.48,1339.62,1353.22,4069530000,3919718500,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/8,7-2011,1352.39,1352.39,1333.71,1343.8,3594360000,3932811000,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/11,7-2011,1343.3101,1343.3101,1316.42,1319.49,3879130000,3934455000,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/12,7-2011,1319.61,1327.17,1313.33,1313.64,4227890000,3939223500,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/13,7-2011,1314.45,1331.48,1314.45,1317.72,4060080000,3967213500,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/14,7-2011,1317.74,1326.88,1306.51,1308.87,4358570000,3981617000,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/15,7-2011,1308.87,1317.7,1307.52,1316.14,4242760000,4001442500,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/18,7-2011,1315.9399,1315.9399,1295.92,1305.4399,4118160000,3961527500,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/19,7-2011,1307.0699,1328.14,1307.0699,1326.73,4304600000,4003524500,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/20,7-2011,1328.66,1330.4301,1323.65,1325.84,3767420000,3989088000,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/21,7-2011,1325.65,1347,1325.65,1343.8,4837430000,4045038500,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/22,7-2011,1343.8,1346.1,1336.95,1345.02,3522830000,3972007500,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/25,7-2011,1344.3199,1344.3199,1331.09,1337.4301,3536890000,3965585000,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/26,7-2011,1337.39,1338.51,1329.59,1331.9399,4007050000,3991984000,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/27,7-2011,1331.91,1331.91,1303.49,1304.89,3479040000,3981861000,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/28,7-2011,1304.84,1316.3199,1299.16,1300.67,4951800000,4012074000,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/7/29,7-2011,1300.12,1304.16,1282.86,1292.28,5061190000,4055108500,9,59.5,202.6,95.31890118,3.628715984,4.545,50054,4.93,6.7
2011/8/1,8-2011,1292.59,1307.38,1274.73,1286.9399,4967390000,4113631500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/2,8-2011,1286.5601,1286.5601,1254.03,1254.05,5206290000,4187830000,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/3,8-2011,1254.25,1261.2,1234.5601,1260.34,6446940000,4331967500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/4,8-2011,1260.23,1260.23,1199.54,1200.0699,4266530000,4341817500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/5,8-2011,1200.28,1218.11,1168.09,1199.38,5454590000,4434829000,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/8,8-2011,1198.48,1198.48,1119.28,1119.46,2615150000,4371630000,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/9,8-2011,1120.23,1172.88,1101.54,1172.53,2366660000,4278568500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/10,8-2011,1171.77,1171.77,1118.01,1120.76,5018070000,4326468000,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/11,8-2011,1121.3,1186.29,1121.3,1172.64,3685050000,4292792000,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/12,8-2011,1172.87,1189.04,1170.74,1178.8101,5640380000,4362673000,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/15,8-2011,1178.86,1204.49,1178.86,1204.49,4272850000,4370407500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/16,8-2011,1204.22,1204.22,1180.53,1192.76,5071600000,4408757500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/17,8-2011,1192.89,1208.47,1184.36,1193.89,4388340000,4439803500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/18,8-2011,1189.62,1189.62,1131.03,1140.65,3234810000,4359672500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/19,8-2011,1140.47,1154.54,1122.05,1123.53,5167560000,4441909000,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/22,8-2011,1123.55,1145.49,1121.09,1123.8199,5436260000,4536877500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/23,8-2011,1124.36,1162.35,1124.36,1162.35,5013170000,4587183500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/24,8-2011,1162.16,1178.5601,1156.3,1177.6,5315310000,4678997000,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/25,8-2011,1176.6899,1190.6801,1155.47,1159.27,5748420000,4718828000,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/26,8-2011,1158.85,1181.23,1135.91,1176.8,5035320000,4717534500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/29,8-2011,1177.91,1210.28,1177.91,1210.08,4228070000,4680568500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/30,8-2011,1209.76,1220.1,1195.77,1212.92,4572570000,4648882500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/8/31,8-2011,1213,1230.71,1209.35,1218.89,5267840000,4589927500,9,44.5,202.8,95.58175152,3.771208177,4.27,50054,4.37,6.5
2011/9/1,9-2011,1219.12,1229.29,1203.85,1204.42,4780410000,4615621500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/2,9-2011,1203.9,1203.9,1170.5601,1173.97,4401740000,4562979000,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/6,9-2011,1173.97,1173.97,1140.13,1165.24,5103980000,4687420500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/7,9-2011,1165.85,1198.62,1165.85,1198.62,4441040000,4791139500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/8,9-2011,1197.98,1204.4,1183.34,1185.9,4465170000,4763494500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/9,9-2011,1185.37,1185.37,1148.37,1154.23,4586370000,4808560500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/12,9-2011,1153.5,1162.52,1136.0699,1162.27,5168550000,4784969000,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/13,9-2011,1162.59,1176.41,1157.4399,1172.87,4681370000,4805395000,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/14,9-2011,1173.3199,1202.38,1162.73,1188.6801,4986740000,4801152000,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/15,9-2011,1189.4399,1209.11,1189.4399,1209.11,4479730000,4805721500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/16,9-2011,1209.21,1220.0601,1204.46,1216.01,5248890000,4906425500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/19,9-2011,1214.99,1214.99,1188.36,1204.09,4254190000,4860757000,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/20,9-2011,1204.5,1220.39,1201.29,1202.09,4315610000,4804724500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/21,9-2011,1203.63,1206.3,1166.21,1166.76,4728550000,4790493500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/22,9-2011,1164.55,1164.55,1114.22,1129.5601,6703140000,4859885000,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/23,9-2011,1128.8199,1141.72,1121.36,1136.4301,5639930000,4854460500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/26,9-2011,1136.91,1164.1899,1131.0699,1162.95,4762830000,4840836000,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/27,9-2011,1163.3199,1195.86,1163.3199,1175.38,5548130000,4906839000,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/28,9-2011,1175.39,1184.71,1150.4,1151.0601,4787920000,4917606500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/29,9-2011,1151.74,1175.87,1139.9301,1160.4,5285740000,4918501500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/9/30,9-2011,1159.9301,1159.9301,1131.34,1131.42,4416790000,4900320500,9,45.4,202.7,95.72688879,3.868356845,4.106,50054,4.09,6.3
2011/10/3,10-2011,1131.21,1138.99,1098.92,1099.23,5670340000,4963750500,8.8,39.8,202.7,95.5294346,3.525199928,4.0675,50054,3.98,6
2011/10/4,10-2011,1097.42,1125.12,1074.77,1123.95,3714670000,4894285000,8.8,39.8,202.7,95.5294346,3.525199928,4.0675,50054,3.98,6
2011/10/5,10-2011,1124.03,1146.0699,1115.6801,1144.03,2510620000,4797764000,8.8,39.8,202.7,95.5294346,3.525199928,4.0675,50054,3.98,6
2011/10/6,10-2011,1144.11,1165.55,1134.95,1164.97,5098330000,4829422000,8.8,39.8,202.7,95.5294346,3.525199928,4.0675,50054,3.98,6
2011/10/7,10-2011,1165.03,1171.4,1150.26,1155.46,5580380000,4879122500,8.8,39.8,202.7,95.5294346,3.525199928,4.0675,50054,3.98,6
2011/10/10,10-2011,1158.15,1194.91,1158.15,1194.89,4446800000,4843035000,8.8,39.8,202.7,95.5294346,3.525199928,4.0675,50054,3.98,6
2011/10/11,10-2011,1194.6,1199.24,1187.3,1195.54,4424500000,4830191500,8.8,39.8,202.7,95.5294346,3.525199928,4.0675,50054,3.98,6
2011/10/12,10-2011,1196.1899,1220.25,1196.1899,1207.25,5355360000,4848622500,8.8,39.8,202.7,95.5294346,3.525199928,4.0675,50054,3.98,6
